Artery_Area,Artery_Tortuosity_Index,Artery_Median_Tortuosity,Artery_Overall_Length,Artery_Median_Branching_Angles,Artery_N_Start_Points,Artery_N_End_Points,Artery_N_Intersection_Points,Vein_Area,Vein_Tortuosity_Index,Vein_Median_Tortuosity,Vein_Overall_Length,Vein_Median_Branching_Angles,Vein_N_Start_Points,Vein_N_End_Points,Vein_N_Intersection_Points,Index
52960.0,1.089364895619654,1.0790291411049155,6362.6962440920115,67.6058240231176,11,23.0,12.0,52348.0,1.091940312092127,1.082119024272931,6005.335854398802,88.15238973400541,8,19.0,11.0,1119.2
36699.0,1.0841069332871378,1.0751065815704748,4916.405696721387,69.7317662740689,9,18.0,10.0,41581.0,1.0995542019830429,1.0759539552272603,5085.180299976972,71.9908164338574,10,19.0,8.0,614.3
37979.0,1.1016216896343023,1.0803439897197749,4881.795523666125,98.3151257567919,6,11.0,5.0,40766.0,1.091194757380408,1.0823253734544926,4654.9641379485465,63.98985427663215,5,14.0,7.0,630.4
45882.0,1.0756985280305351,1.0793298748714202,6867.918682243601,67.99284579815588,9,19.0,10.0,47169.0,1.1243924729831234,1.0803283089307736,5359.993575200068,76.08917992867651,8,18.0,10.0,321.2
35134.0,1.075257964831256,1.0741440158580748,5362.378351510917,82.06509768407088,8,18.0,9.0,49567.0,1.1056985979022425,1.0798540158571317,6314.152088214726,75.31038374265711,8,23.0,15.0,443.1
17302.0,1.0821246847951598,1.0782137636172129,1430.8174593052058,83.04956679737705,3,4.0,1.0,22154.0,1.108359007297488,1.082311745970045,1846.07943597608,83.7790500788404,3,7.0,4.0,708.1
45122.0,1.082143073212949,1.0763431640127297,5914.206778635666,70.69369965939961,7,16.0,8.0,48941.0,1.1007831013894147,1.0929502892583185,5273.560025653936,78.60962909127409,6,22.0,15.0,369.4
26831.0,1.120007211927654,1.088395812549113,3155.90403795622,87.71860673897356,6,12.0,8.0,50669.0,1.1303466217642124,1.0907289792244061,4879.02301245159,97.38181842191989,9,19.0,13.0,459.4
28475.0,1.0834473980447041,1.0757481189089324,3257.1395359684066,67.52056560289688,7,10.0,4.0,56944.0,1.105175178304006,1.0819343145935212,5495.488091290296,75.20990819900275,8,21.0,14.0,925.3
36353.0,1.086778917652055,1.0907922026994283,4245.4574285494955,64.77122061659158,5,15.0,11.0,40890.0,1.090076554442826,1.0748789709527646,4803.962045907494,81.0095015581461,9,16.0,7.0,1196.1
47776.0,1.0925505370637105,1.0854229049901227,6308.796749155397,72.83930954257328,9,22.0,15.0,45577.0,1.1357623925763527,1.0891920897590925,4887.02301245159,77.16439051359856,7,16.0,10.0,673.3
38211.0,1.0875875356029492,1.086803252007807,5659.002809916061,68.36703625118687,10,15.0,6.0,47917.0,1.0955850027973821,1.085306564554733,6329.384627634083,70.84938816806365,7,16.0,9.0,966.2
27234.0,1.0827075871810725,1.0806467315875494,3638.950719150451,110.27229905167127,7,8.0,1.0,33266.0,1.0856940197974405,1.0816957191669765,3644.7761876823633,70.61548432064217,4,12.0,8.0,368.4
29233.0,1.0700825318713676,1.0662404133985806,3865.9305166149165,70.84938816806365,6,11.0,5.0,36529.0,1.0901275730562348,1.0825878726791553,4448.1904012447385,68.70806160168074,3,11.0,9.0,809.4
28143.0,1.1053921148227697,1.0980507373894781,3773.514211011489,72.50767547488958,3,12.0,8.0,37933.0,1.1073074031027015,1.0915745058043442,4300.02597104442,83.75238870999507,6,17.0,9.0,634.1
30238.0,1.0747397658424194,1.0748921579824748,4362.5284963613585,81.13186496475456,7,18.0,11.0,35614.0,1.090206146263767,1.0764319617163847,4213.8279195104715,87.30839034349582,9,16.0,7.0,239.1
41268.0,1.086637416903615,1.0841968843281646,6136.97337266454,70.84938816806365,8,18.0,10.0,44051.0,1.0740157180830343,1.076606501908695,5944.4536034048915,85.440217074737,8,19.0,11.0,1178.2
20150.0,1.095781233166326,1.0772681369674943,2758.723230364978,66.5381579260947,6,8.0,3.0,29650.0,1.0815577461833017,1.081526703770767,3088.7181797310955,97.81529354676688,6,9.0,4.0,1247.4
46092.0,1.0956496729479515,1.0819458277590226,5741.7093039526035,82.33570672860903,11,24.0,15.0,52039.0,1.088782639137283,1.0819774764495427,6100.80179978928,75.83345895039766,8,26.0,17.0,1139.1
0.0,,,0.0,,0,0.0,0.0,0.0,,,0.0,,0,0.0,0.0,904.1
18170.0,1.0912191520097527,1.0747116718295104,2368.4784976368055,97.77079760666743,4,7.0,3.0,32494.0,1.0812459419078533,1.0800607301656,3454.860315354824,68.42106257849227,7,15.0,9.0,1257.1
20958.0,1.1019331199232223,1.0843241399780486,2185.152595829001,80.29793956987439,5,8.0,3.0,38123.0,1.0840560962735328,1.0751816331235828,3672.649203960285,,11,12.0,1.0,1232.1
45129.0,1.090004744203051,1.0769275561258251,5739.68195874214,67.07528779957276,6,15.0,7.0,38931.0,1.0771092655478327,1.0772145407501401,4163.055408295946,61.59580799951363,5,12.0,7.0,995.4
26883.0,1.0714225045936139,1.0770218381261105,3859.7101705043838,68.35488318678699,7,12.0,6.0,38864.0,1.0714431977412189,1.0760708601058302,4804.638236140743,60.69153078182295,7,14.0,7.0,920.2
30885.0,1.1001063918327578,1.0817101885646814,2672.1181079435937,109.03331641021936,4,8.0,4.0,48935.0,1.11593277248772,1.0808186569418683,4629.506201784777,85.50643980866366,9,16.0,8.0,640.1
43424.0,1.1037429717442007,1.0817692691420737,5261.471713899372,80.1392979643459,7,16.0,9.0,43789.0,1.0944093420941698,1.0822981790849662,4584.023012451592,87.39554025297485,6,13.0,7.0,118.4
35225.0,1.086567050676536,1.0722378206539915,5002.584412271579,69.41211677170725,9,17.0,8.0,41017.0,1.1060320527462388,1.0866534215978236,4693.908222038329,73.11011715473838,9,17.0,8.0,659.3
36450.0,1.1285982699567323,1.089814026963589,4745.275754406481,91.15291696091457,11,16.0,6.0,45151.0,1.103969380631941,1.0812863296862234,4543.20468659461,89.80445202372914,7,16.0,9.0,292.3
43775.0,1.0963602754950041,1.082335756549941,6171.088163077797,85.61530871778842,7,20.0,13.0,48284.0,1.113124718315033,1.0881784645990478,5098.615941564155,90.0,6,16.0,9.0,600.2
35749.0,1.0850881946329511,1.0839889645661924,4968.197543919672,66.84981755416113,11,18.0,7.0,43391.0,1.0894709758509784,1.0843841176396634,5060.518395093595,74.9568252606073,6,17.0,13.0,166.2
27033.0,1.0709762009590185,1.0722796041617622,3510.4633457351542,67.7823711043325,8,14.0,5.0,29876.0,1.1080100935734838,1.0912034659813008,3232.1933598375667,77.96617591160582,8,13.0,5.0,495.4
33158.0,1.1298710463617514,1.0843002948971663,3872.3619741199905,93.06023389776024,5,11.0,6.0,39963.0,1.095040333052567,1.0819340753396949,3349.0512242138375,78.63019734974189,4,9.0,5.0,600.3
20488.0,1.0792258684618652,1.0660771984163457,1729.1383104791275,73.30791477875513,6,8.0,3.0,25470.0,1.084630599465958,1.0882657953221562,2439.213562373101,66.99300394011948,3,7.0,4.0,249.1
11585.0,1.08321089104018,1.0710797351876673,1767.8784258493044,,6,6.0,0.0,17816.0,1.0691442922858263,1.0690929585783318,2250.9515857022247,68.1655079287472,6,8.0,2.0,795.4
25255.0,1.0899813689147424,1.081734985338971,3253.6908345206252,87.42192937751517,7,12.0,5.0,35185.0,1.0856293806426407,1.0800769986878471,3435.9872990769054,87.36847078687723,7,13.0,8.0,577.3
31603.0,1.0857034732713684,1.0785089900374005,3321.551657489725,58.2405199151872,8,11.0,2.0,50147.0,1.1230385702623082,1.10191436580837,4210.04826562101,73.8329924534858,4,11.0,7.0,655.1
31314.0,1.1114261170327915,1.079095676487821,3296.8308781033047,93.88408644387835,7,10.0,3.0,35600.0,1.0861502453924454,1.0798637904584554,3198.3922779232903,58.57043438516149,6,9.0,4.0,937.4
42660.0,1.093040119524817,1.0747995392341094,4254.303099616944,87.6593651844067,4,13.0,10.0,43294.0,1.1070042168418326,1.0789197514296904,3991.186217162631,85.13330879058176,5,12.0,8.0,254.4
41900.0,1.1096952429717895,1.0805947288448339,5362.539823118406,85.93763310386962,10,18.0,10.0,41739.0,1.089855748671041,1.0886056065718412,3932.026837596195,70.62575433861588,9,14.0,5.0,95.1
44807.0,1.0971016084260332,1.0820220465534263,5915.90230485267,92.40418598798475,6,19.0,12.0,61709.0,1.1078832372922478,1.091322584792881,7183.16846560565,80.27978405193915,6,29.0,24.0,846.4
23683.0,1.1001275484005193,1.0793618470909907,2535.034846822908,60.81119472587867,5,9.0,3.0,36354.0,1.0771415081329003,1.079071104400119,3008.9069965490526,86.31066345777899,7,9.0,3.0,543.3
18755.0,1.081112154521117,1.0739658769058011,2056.194226389344,77.93155079160839,3,5.0,2.0,25912.0,1.0797904034097037,1.075951904940263,2536.9170978168177,91.95496029722528,6,8.0,4.0,575.1
37773.0,1.082239294341811,1.0796691275336345,5139.498192558064,75.25880553091741,8,19.0,10.0,44058.0,1.106738856380924,1.0799280862186174,4530.1487706843955,81.73154873003907,8,14.0,7.0,1057.1
48223.0,1.0828056091345046,1.0782928817004052,4860.930516614917,76.47356265192107,6,11.0,9.0,50393.0,1.1093859836162518,1.0898869846759403,4211.070560197595,76.5532616389275,7,10.0,5.0,76.4
36516.0,1.1270239184906494,1.0936344074947848,4018.587370864407,88.22413332258981,4,13.0,9.0,42257.0,1.0969874891469305,1.0822212605094725,4296.584412271575,92.74079059418257,5,19.0,14.0,758.1
21945.0,1.0735211825960909,1.0758685265286374,3206.036938863961,76.42135717505158,8,12.0,4.0,29648.0,1.070463826447799,1.0690377824949222,3573.708078463326,80.65458790929321,7,14.0,7.0,187.1
29400.0,1.1081059593303946,1.0822846609553316,4035.4919164349044,67.44807819050547,7,12.0,6.0,34939.0,1.094616409328434,1.0824194894340597,4464.565076287823,72.57774989049143,8,13.0,5.0,1049.1
44694.0,1.1422322800187066,1.118534298807582,5899.169332157437,88.14293758459765,8,14.0,5.0,63412.0,1.1212029825055603,1.1093065019015802,6516.198769408951,80.65458790929321,7,24.0,17.0,954.2
39128.0,1.0912606667349367,1.0807361117028873,4775.204686594612,84.3546093922001,6,15.0,8.0,43346.0,1.0902340359265388,1.0807661345220736,4851.594513539345,69.10256887934474,6,17.0,10.0,860.1
29441.0,1.088706990690404,1.0819803003886272,1677.5159441150388,78.60675729792888,4,7.0,5.0,41436.0,1.0946639108499845,1.0846054651322092,2567.319118070369,86.44381890574489,1,9.0,7.0,1212.3
33819.0,1.0839994624575506,1.0788469289269198,4876.485999249244,70.26884467449709,6,15.0,9.0,43788.0,1.0920241360528584,1.0774014943600787,5374.115508288268,72.77352223954117,8,18.0,10.0,683.2
43948.0,1.1218594648453044,1.0999485388203836,6397.956128721834,86.98693006068734,9,21.0,13.0,46010.0,1.085417558952272,1.0813056614510257,4598.038164353239,88.06515585559467,6,16.0,9.0,578.1
36879.0,1.0948293626214796,1.0813307351072483,5174.071785686869,84.37781803246494,7,19.0,13.0,43308.0,1.1120929767379097,1.094920205361921,5062.9418433719575,85.94694852398018,6,17.0,11.0,600.1
30521.0,1.075489670289869,1.0765749061921144,4934.371208835984,65.3314671261313,9,14.0,5.0,40930.0,1.0962493762810923,1.0785686941844939,4869.155913359331,78.81660999237315,6,19.0,10.0,105.3
34628.0,1.0783421638365285,1.0713312172096692,3860.843071412124,72.80278740852849,5,10.0,4.0,33825.0,1.1259464073873884,1.1051434030138294,3649.8552647209426,71.2838181257449,4,10.0,7.0,368.2
23505.0,1.0909542271672146,1.0881171916745926,3117.8136341606005,76.3868124408954,6,10.0,4.0,29464.0,1.0961535619799723,1.0843440889025575,3366.933475207744,75.5624533010598,7,13.0,7.0,188.2
21637.0,1.1095360785687667,1.082851285036378,2763.551657489725,94.93244882587825,5,7.0,4.0,34098.0,1.1012289315073687,1.081348035065874,3100.581094741248,85.49454223529497,7,9.0,2.0,391.2
34160.0,1.0699590240561865,1.0814705363332484,4595.033113719357,70.43518593638542,7,16.0,8.0,39255.0,1.097170914019602,1.0802037055461908,4456.98643252513,66.51336183331556,5,15.0,10.0,45.3
28693.0,1.0917353583692706,1.0761559064377597,3289.2816715921376,110.2347201624214,7,10.0,5.0,44008.0,1.1327936137302055,1.1043588560911228,4198.736649163076,87.51252286681489,7,12.0,5.0,502.1
37697.0,1.1474047597217885,1.1195349732971902,4465.962045907496,97.87529434114884,5,10.0,5.0,52331.0,1.109317909499955,1.0923010215703395,4502.143720050516,67.60153112054496,6,13.0,7.0,374.4
26340.0,1.1029061817255001,1.0923013201678644,2418.28253814391,90.0,4,9.0,5.0,43976.0,1.1006314355566884,1.0815361802393206,4002.094946815232,79.33201521782925,6,16.0,8.0,1311.3
39193.0,1.1112395150636307,1.0879528991586183,4765.665581351208,80.24364044912888,8,20.0,12.0,49701.0,1.0895189554325133,1.0769432733098947,5427.640328181794,76.88053507620182,8,21.0,12.0,203.1
39790.0,1.0829699358572715,1.0818900838257064,5201.135710823798,89.00256234614267,9,19.0,9.0,56006.0,1.0885683562502617,1.0805073859813474,6147.933834145244,71.56505117707799,8,24.0,16.0,1172.1
49101.0,1.097488634051996,1.0856577219150991,6226.370342284209,80.16516932683676,8,18.0,10.0,49142.0,1.0945895247137252,1.0808295033942765,5576.213921310603,74.66769303405641,6,16.0,11.0,873.4
32960.0,1.0763348327945024,1.0742840731840453,3186.3060582097773,76.58427472560174,6,10.0,4.0,39734.0,1.077183566675577,1.0706702953742762,4423.140761457683,67.35739554880709,8,15.0,8.0,509.1
43104.0,1.0666053478312991,1.0632534313882833,5767.691193458131,65.77225468204583,8,15.0,8.0,58210.0,1.1028047579836506,1.0837269753727843,6021.711395993659,87.67363819642493,7,21.0,15.0,582.2
8080.0,1.0690569269989076,1.076520911369987,1008.0407640085683,,3,3.0,0.0,18676.0,1.1239460285012233,1.0815899395275763,1837.5159441150395,69.77802255364061,4,6.0,2.0,865.2
33029.0,1.0979005742914612,1.078859394847278,4102.1588719521615,79.69515353123397,5,12.0,7.0,36748.0,1.07832185705872,1.0823911137604763,3519.9679630931496,58.4759671031071,5,11.0,5.0,226.2
37006.0,1.0897903149168828,1.0792799450786295,5561.1844840590775,71.90806287111657,6,17.0,12.0,49990.0,1.0934277809390451,1.084630370517405,5947.610890930268,76.58419074844532,6,20.0,15.0,365.1
45434.0,1.1046577976420813,1.0963201921752754,4142.545740304064,79.24772332912376,7,16.0,10.0,46781.0,1.101991233537419,1.0731126954580321,2989.70093578839,86.12373408196322,7,13.0,8.0,1186.1
39702.0,1.0919595317265047,1.0839389612407686,4257.888886054575,71.25986197616257,7,12.0,5.0,47064.0,1.1077288944866832,1.0829459203880436,4376.824960917646,68.28235621348972,5,12.0,6.0,542.4
37698.0,1.103226012923762,1.085805182285057,3870.8817433796357,86.8748849163569,8,16.0,7.0,34260.0,1.095103612319963,1.0809302262671097,3638.666447902984,79.60172988546829,6,14.0,7.0,1316.1
39698.0,1.1075582635074748,1.0843451365321999,4658.160963993216,91.16097148575584,7,14.0,7.0,48514.0,1.0937211018845732,1.0829275829066827,4878.351872852226,72.6036385596594,7,13.0,10.0,715.4
31215.0,1.0668050054714908,1.065631343425519,4535.153821318279,83.55207497617144,6,13.0,7.0,32495.0,1.0870036235340288,1.0866701921269557,3846.122292025703,70.523424501068,7,12.0,6.0,687.3
26856.0,1.086344557695345,1.0824619580538861,3417.7232303649807,,8,9.0,2.0,36546.0,1.1546866708125627,1.0897768683644047,3885.6857838867454,81.17703893682878,5,9.0,3.0,968.4
25111.0,1.0801154723268445,1.082904607384822,3382.46543777621,66.710596288651,7,11.0,4.0,35731.0,1.1242625051401531,1.0889029744582912,4024.945668516562,93.02925023129848,5,16.0,11.0,858.3
16265.0,1.0683630604622725,1.0653095077316734,1849.843937963899,61.69924423399362,6,7.0,1.0,30452.0,1.0829326800460646,1.0823667238034536,2338.2531008923884,71.56505117707799,5,8.0,4.0,821.1
46986.0,1.0935378631604609,1.0845703740727044,7138.764353311051,62.20657258804145,8,21.0,12.0,46878.0,1.1036203210770934,1.0903355969034867,5466.409880803496,90.17205732913357,7,18.0,11.0,397.2
0.0,,,0.0,,0,0.0,0.0,0.0,,,0.0,,0,0.0,0.0,1276.4
31081.0,1.104786011655076,1.0763711808822463,3667.2867222260184,92.66396293289324,7,11.0,4.0,39404.0,1.1126158899251337,1.0902143562406605,4464.0848455474625,67.08855599396703,6,18.0,12.0,847.3
34809.0,1.0925068316349051,1.087658045169856,4537.670631985093,74.93833845545382,8,15.0,6.0,37459.0,1.1107102089823504,1.0816795553152245,4589.738741204129,94.28397319981924,8,15.0,7.0,935.1
38767.0,1.0734004998886806,1.0730323407669635,5947.610890930275,75.95913177297305,6,14.0,8.0,49325.0,1.0873115290099358,1.0843344117503078,5516.265653138712,85.53915174148345,5,15.0,9.0,1304.2
46505.0,1.0851400450560922,1.0819540939127488,6599.367383691378,71.12339659282488,10,20.0,12.0,50030.0,1.0997472841624154,1.082257976536818,6726.764353311049,84.44790977649923,8,22.0,13.0,281.4
39809.0,1.1004604698495835,1.0879892463174505,5041.079794913587,86.16301591518672,9,13.0,6.0,51802.0,1.0842994018076928,1.078467302466183,5719.505335233001,70.05675294570685,8,17.0,11.0,732.2
29123.0,1.1126430503627946,1.089791224798223,3103.0907627331235,86.21928578616652,7,13.0,8.0,36233.0,1.1119131863066591,1.0971345799662302,3407.3699833467035,69.90231123841697,8,14.0,9.0,228.3
40848.0,1.087487327862049,1.0830328949383088,4880.140761457683,74.78846879672167,7,14.0,8.0,49433.0,1.0946949161374133,1.0836768114063098,6639.698336133068,82.27948789501767,8,18.0,11.0,234.2
37334.0,1.0939094958028397,1.0729630347941623,3894.8847019724653,79.46474279134321,5,10.0,6.0,44859.0,1.0956461030100046,1.0828171506763904,4538.251367788838,67.22330197559968,9,13.0,4.0,711.1
44223.0,1.068503851452686,1.0692870085846078,5799.475897981481,78.19084989905284,8,15.0,8.0,53036.0,1.0810442576115002,1.075353632494422,6366.73996669341,64.2060081126659,9,20.0,11.0,263.2
37097.0,1.0860507560107961,1.0825145431199075,5774.125609556033,63.51369812630745,11,18.0,8.0,46937.0,1.09492650563384,1.0818408807868227,5940.120558922146,82.73564558222273,7,26.0,20.0,603.1
42860.0,1.1003937540691122,1.0808022712146088,5609.780371764471,77.88123966527482,7,19.0,13.0,51320.0,1.1001308804091174,1.084573886005712,5488.213921310599,78.50620666095512,9,19.0,11.0,847.1
38622.0,1.0790190778877227,1.0813580683966457,4930.719405220371,71.12339659282488,10,20.0,9.0,44072.0,1.0811359591255651,1.0792005380545837,4959.020920410536,71.8018046892497,7,17.0,10.0,78.1
27623.0,1.1092790223367153,1.0802395603408101,3317.723230364978,71.56505117707799,6,11.0,5.0,35175.0,1.0922608113364243,1.080620127937729,3614.945668516564,74.76830336582489,8,13.0,5.0,1007.3
33728.0,1.1186837611357068,1.105500726201033,3522.7009357883917,93.20433381964823,6,12.0,6.0,43895.0,1.0792801006574004,1.0792070746500286,4484.496967068782,73.20236037963389,6,16.0,10.0,458.3
43831.0,1.088304136241174,1.0785996957587853,4237.42084862304,78.42658943435328,5,12.0,6.0,39051.0,1.0948432537818338,1.082374919468843,2829.02265351409,71.89184589389886,4,7.0,4.0,1015.1
37079.0,1.118908864539663,1.1066198492147925,3339.7497090236743,75.02712423321309,6,8.0,2.0,53157.0,1.081087539679923,1.0809578099211414,4509.266519690485,70.38305012212625,6,15.0,9.0,401.4
22276.0,1.0745793231848644,1.0770333716553449,2404.8145007123762,63.7305623230372,6,7.0,1.0,35569.0,1.0876472726147801,1.0748652545776354,2696.392277923289,74.43331735005874,3,8.0,6.0,658.1
43781.0,1.0809275600500718,1.0770951837026894,5575.456561997724,66.74057480128239,8,16.0,9.0,42535.0,1.0778473621567237,1.0720909246836443,4049.803532892834,85.71445063387563,6,13.0,8.0,850.4
31055.0,1.0772460538811617,1.0706321405658015,3993.276620958252,67.51397126131076,11,17.0,7.0,39753.0,1.087668534669511,1.0748677556364716,4837.165148075323,76.86597769360368,8,16.0,8.0,504.3
55697.0,1.1092317603566757,1.0979932133351764,6007.948986046899,77.51896972956773,6,15.0,11.0,54465.0,1.0991999656698734,1.0887803852171618,5254.738741204128,76.27240673915516,5,15.0,12.0,545.4
35055.0,1.0692760902884413,1.0671540866336566,4958.388452778684,64.71596696157434,9,16.0,8.0,36050.0,1.1011939867751022,1.082311745970046,4466.143720050513,76.40752923532571,6,12.0,7.0,558.1
33580.0,1.0718071043387962,1.0762232713890447,3548.394369964344,74.4454287299256,6,12.0,6.0,43589.0,1.0933530801965121,1.0810503215943101,4504.39855404645,73.56035520914887,8,18.0,12.0,711.3
35314.0,1.0973608379765545,1.0765903977557447,4461.949852598673,71.88194859430754,7,13.0,7.0,59171.0,1.1152892025361956,1.08725339182896,5318.392636860791,82.55400994284406,11,18.0,12.0,277.2
30952.0,1.0881060409927414,1.0720641662193262,2901.9120471829374,51.469819985173174,5,6.0,2.0,38349.0,1.0871964441865463,1.0820612513696337,2995.9242404917577,84.46940293219068,5,6.0,1.0,317.1
28974.0,1.1006994977213842,1.0714397151003419,3899.1142827989925,73.84028831993533,8,10.0,3.0,32886.0,1.082031968336008,1.0825044826639394,3493.989391117963,76.88121326985534,7,11.0,4.0,949.1
32600.0,1.0965371487936328,1.0821424151676577,4671.738741204135,74.76888455465532,7,10.0,3.0,37983.0,1.0904260833644062,1.0819195946344318,3992.994441751849,92.09206627948015,6,10.0,5.0,1152.2
50365.0,1.0895051456981244,1.0878737001966194,7787.426258194426,70.55996517182382,11,20.0,9.0,46557.0,1.107335244573316,1.094275069700842,5803.716446627544,83.77284263786517,8,17.0,10.0,578.4
43801.0,1.0693800850160056,1.0678056479314344,5581.537731077351,76.58627057912872,9,20.0,11.0,46089.0,1.0904890090604626,1.082710934898205,5675.103314979442,74.55755339993044,9,24.0,17.0,268.1
30237.0,1.0723973261611792,1.075798568447213,3509.1050480829995,68.84818148599035,5,11.0,5.0,37538.0,1.093496748867485,1.0833467378579495,3638.394369964346,60.86071405375497,7,11.0,4.0,387.4
22820.0,1.1044801554344637,1.079485848658691,2372.566809391373,104.72431022311164,3,6.0,3.0,31463.0,1.0854541154811035,1.081105843419698,3055.4633457351547,81.49321039025187,4,11.0,7.0,199.3
49722.0,1.0896540622945439,1.0790290457210683,6352.509519315107,81.38155567218904,10,22.0,12.0,53791.0,1.0941322419481636,1.0823850467779663,4707.523445727475,87.15218111905087,7,19.0,13.0,20.3
46550.0,1.0781734119077462,1.0680386021008643,7620.577628534145,57.467478986787434,11,21.0,10.0,61010.0,1.101420932844708,1.0869948271193373,7209.830370489031,69.7592292714368,6,22.0,14.0,1138.4
48968.0,1.0937423015947918,1.0823781550825609,5168.714354586491,79.73253898188784,9,15.0,7.0,45442.0,1.0743973954406447,1.075598167942361,4175.974239216313,71.63227896292415,5,12.0,8.0,1279.2
33471.0,1.0685812051678005,1.0706835415927793,4370.452377915615,85.44228733948941,8,13.0,5.0,32624.0,1.0818270517767494,1.0729794757361022,3498.188309203685,73.00917670801384,6,11.0,5.0,293.1
53061.0,1.0794404681581373,1.0801166421034336,6874.401871576781,72.75854060106003,6,23.0,18.0,51006.0,1.1063158896883338,1.0882363098432668,6253.914498161493,76.3121872319551,6,16.0,10.0,362.2
37193.0,1.0888650461666414,1.0798597011379338,5185.7214972614265,77.6629847322991,8,14.0,8.0,40434.0,1.105176529795224,1.0824944020843121,4837.469621858318,68.20815993860177,6,13.0,7.0,837.2
48339.0,1.0844393198802453,1.0812134040342862,5458.900212811614,65.08191284282144,7,18.0,13.0,62295.0,1.0918707151256515,1.0810570087511753,5954.907355486552,86.13031171118932,8,25.0,16.0,685.1
42688.0,1.1456719539775377,1.0995990368220145,5094.353964893282,76.68498709993095,8,16.0,9.0,45459.0,1.0934579203892962,1.0748813506634882,4830.2370824389645,77.13448828597576,7,15.0,8.0,738.1
18455.0,1.0637355981498366,1.0756239089982522,1646.8124086713208,96.78770580011744,4,6.0,3.0,21841.0,1.091287335523899,1.085157733835778,2441.184125121577,75.16803297933424,4,7.0,2.0,402.2
37204.0,1.081102822919579,1.0793350618867792,5725.012911183824,72.37500242506923,10,18.0,10.0,43106.0,1.0913012217785385,1.0862496786485658,5679.763127821767,65.54260733837921,9,20.0,12.0,21.1
36469.0,1.0930280749697499,1.0829818663351118,4871.748842471896,87.9634947759739,8,14.0,6.0,33453.0,1.0938881961671578,1.0823293061464379,4213.25641842272,79.42960262091808,9,14.0,7.0,699.3
43221.0,1.0759579305363056,1.0725076533627635,4588.393503412566,87.47148722898636,4,17.0,12.0,54296.0,1.0928130965482172,1.0858044919384016,5247.211829269543,68.10977142106987,7,21.0,13.0,1085.1
18409.0,1.0738981028468892,1.0773022895560094,2123.317026029318,,7,9.0,1.0,38767.0,1.0909862571795388,1.073878205085897,3619.671498536867,74.93492704777407,6,14.0,9.0,97.4
28076.0,1.1103003988870634,1.0899712618201565,2785.556708123607,86.0320818620131,6,10.0,5.0,43020.0,1.1105962859084502,1.084479977541243,2742.194226389343,76.55277269214331,6,9.0,5.0,1260.3
39345.0,1.12381791381914,1.1204042344535783,3955.082753506416,100.24114778453979,7,10.0,3.0,50818.0,1.08890585397881,1.0796691275336334,4233.629001424751,68.17585860469886,4,11.0,8.0,444.4
32061.0,1.0811566477055685,1.0757616600145117,3814.6025227660543,93.12880984883213,7,15.0,8.0,41158.0,1.114031484063713,1.088790565637509,4665.280805040358,65.49982815851281,6,17.0,12.0,1188.3
32147.0,1.0755883408648204,1.0784612483640814,4161.391411371514,84.28287891681674,6,12.0,11.0,36982.0,1.09266798324275,1.0772769705285155,4194.214787862375,77.38969052574414,7,16.0,11.0,1061.3
34201.0,1.0906574326077731,1.0766908497686885,4439.234123846134,80.65458790929321,9,17.0,8.0,48142.0,1.0957270206415743,1.0814489766881592,5234.523445727477,87.81223633678415,9,26.0,16.0,1215.3
34130.0,1.0999239892192316,1.0762104871293612,4313.386360737633,90.0,6,12.0,5.0,43898.0,1.0887053223583876,1.0815965349691539,5078.485999249245,74.32522992499044,6,15.0,9.0,870.4
27115.0,1.0708284659986638,1.070888402700688,3828.9944417518473,65.85445803957835,7,10.0,2.0,32686.0,1.0909644550657063,1.0854116620878864,3598.1609639932153,78.0722855386688,7,12.0,5.0,1297.4
52105.0,1.081046842452109,1.075740460889538,6289.552016427227,70.80582432940446,8,20.0,11.0,54084.0,1.0897151161629932,1.0796538526589703,6382.124743004259,72.34987578006988,9,19.0,11.0,1265.2
47885.0,1.089861046060532,1.0811200440489857,6648.568393818156,68.36855315502932,9,17.0,8.0,57996.0,1.0937680070175966,1.0845439153371519,7424.986791462632,84.82594578373252,7,30.0,21.0,538.4
20270.0,1.1282228593757408,1.084851939460401,2057.4784976368073,61.16903168760963,4,5.0,1.0,28550.0,1.0794081323784017,1.082039609461,1999.138310479128,91.50658656070749,4,7.0,2.0,1284.3
33648.0,1.0880449169694473,1.0816458950413088,3846.9528111915024,76.05676907944634,8,13.0,5.0,33264.0,1.1197472324939988,1.0815389650284586,3836.509160377606,77.1232820196017,7,13.0,10.0,1024.3
47032.0,1.074230600611846,1.0788172998383692,7041.3816690412505,64.94250441556446,7,21.0,14.0,52334.0,1.0902975815380103,1.084105499046923,6541.722722750704,64.476575498932,7,23.0,16.0,45.4
35302.0,1.1553686553714522,1.090783279978002,3760.9284245738645,76.36297331282265,5,9.0,4.0,39377.0,1.095390375898756,1.0810519980312332,3802.8867940135196,75.5406048496815,5,12.0,7.0,1174.2
32621.0,1.1126249802222308,1.0887508044011538,4977.63318550686,88.09661115007573,8,13.0,6.0,42019.0,1.1888176931990837,1.1006611179428845,5317.758077187888,56.939531082430484,7,14.0,7.0,1282.1
35390.0,1.1495537820768582,1.1056418992291015,3781.6979771955657,64.22602481593282,6,9.0,3.0,39421.0,1.0697146689671964,1.0757671944483396,3329.7892475429635,93.82576665731204,6,7.0,1.0,82.2
